"V1","V2","V3","V4","V5"
-0.870100162457675,-0.98035902576521,0.464560099877417,-0.844355460721999,-0.484831260051578
-0.675781836267561,-0.279131913557649,-0.374753916170448,0.35710767051205,-0.232977544888854
-0.0492041590623558,-0.115676618181169,-0.105693893507123,-0.63610056694597,-0.404092776123434
-0.996134330518544,-0.748541557230055,0.650878136046231,0.0596089102327824,0.537252568639815
-0.117081713862717,0.248729095328599,-0.336409069597721,0.603357657790184,-0.140519054140896
-0.478140525519848,-0.39513733657077,-0.711949665565044,-0.373625608161092,0.311933796387166
0.876827490981668,-0.520725543610752,-0.398158495780081,0.382546823471785,-0.514686238020658
0.431666567455977,-0.282740472815931,-0.674796406179667,0.54608904523775,-0.40963080059737
-0.673829043284059,0.785820825025439,0.678943156730384,-0.476412734948099,0.859838723670691
-0.0476239630952477,0.981254530139267,0.328614954371005,0.35752030601725,-0.721068528480828
0.380513445939869,0.464842394925654,-0.722265388816595,0.984286591876298,-0.0352776409126818
-0.0782096409238875,0.985576176550239,-0.348236372228712,0.102975039742887,0.6034514172934
0.910293476656079,0.0795787242241204,0.662860437761992,0.861368947196752,-0.329403754789382
0.425080244895071,-0.132396476343274,0.645078208763152,-0.585191310383379,0.0946018556132913
-0.205704133491963,0.92934734839946,-0.701200159266591,-0.540081921033561,-0.898772472515702
-0.764558775816113,-0.703360713552684,-0.157440620940179,-0.0320268212817609,0.370369670446962
-0.519767453894019,-0.867013888433576,-0.109634696971625,-0.0778812123462558,0.0520331370644271
0.727261133026332,-0.951497023925185,0.767854751553386,0.565442713908851,-0.229197071865201
-0.128047196660191,0.2248464836739,-0.170005346648395,-0.998789467848837,-0.56384366331622
-0.00426389602944255,0.393217496108264,0.379784323740751,0.501246760133654,-0.901487927418202
0.383855344261974,0.602283774409443,0.433841754216701,0.661464875098318,-0.322792297229171
0.520626563578844,-0.724539432208985,-0.975241660140455,-0.370657527353615,0.0550856809131801
-0.689197554718703,-0.680430354550481,-0.924341103062034,0.424066320061684,-0.279800932854414
0.698914186097682,0.977667185943574,-0.818245171569288,-0.496576901525259,0.983178074005991
0.893635638058186,-0.202708608936518,-0.202352065127343,-0.381305003538728,-0.90728377411142
0.176838380750269,-0.624176367651671,0.800429151859134,0.391909694299102,-0.856196212116629
0.00450163055211306,-0.0445435177534819,-0.110194743145257,-0.15380870597437,0.352734460961074
-0.620440164580941,0.0884680454619229,0.510306184180081,0.705780426040292,-0.675280774943531
-0.996326283551753,-0.343684038612992,0.422940479125828,0.0687998333014548,0.16074758535251
0.755156124476343,0.999861187301576,-0.666487299371511,0.0963550326414406,-0.818468292243779
-0.731777324341238,0.0555636719800532,0.738284778315574,0.691087957005948,0.31219832226634
-0.954517551697791,-0.732530983630568,-0.821630929131061,-0.245941840112209,-0.284986833576113
0.878273412119597,-0.122919864486903,-0.6739726732485,-0.667912642937154,-0.531949039548635
-0.414102554321289,0.241587879601866,0.698707376606762,-0.621503942646086,0.832860671915114
-0.671346851158887,-0.594175175763667,0.256260682363063,0.713735632132739,-0.938889999408275
-0.201794888358563,-0.731660454533994,-0.583080098032951,-0.324993530754,-0.121851916890591
-0.0808491758070886,0.55366799607873,0.345721653662622,0.550056470092386,0.947380642406642
-0.131938302889466,0.271899697370827,0.928411381784827,-0.861859595868737,-0.201718384865671
0.0340196527540684,-0.435727406758815,0.76347770402208,-0.518101468682289,0.839539731387049
0.692491505295038,-0.617481087800115,0.923529373947531,-0.5143963242881,-0.802472248673439
-0.889671427197754,-0.468926560133696,-0.070613628719002,-0.225774021819234,-0.358665979932994
